epno,time,instance,bit,tagarray
349,1:46:15-1:46:42,Anyway...,cake boss!,The Rickster|the timekeeper|cake boss|John Lennon|ho ho
349,1:46:15-1:46:42,Anyway...,been a while,The Rickster|the timekeeper|cake boss|John Lennon|ho ho
349,1:46:15-1:46:42,Anyway...,my wife!,The Rickster|the timekeeper|cake boss|John Lennon|ho ho
349,1:48:18-1:48:28,Scott resets with a round of catchphrases,tick tock,the timekeeper|cake boss|John Lennon|ho ho|Brad Hammerstone
349,1:48:18-1:48:28,Scott resets with a round of catchphrases,ho-ho,the timekeeper|cake boss|John Lennon|ho ho|Brad Hammerstone
349,1:48:18-1:48:28,Scott resets with a round of catchphrases,drums!,the timekeeper|cake boss|John Lennon|ho ho|Brad Hammerstone
349,1:48:18-1:48:28,Scott resets with a round of catchphrases,cake boss!,the timekeeper|cake boss|John Lennon|ho ho|Brad Hammerstone
349,1:49:47-1:49:50,Anyway!,been a while,The Rickster
349,1:50:34-1:50:50,Do you have a pussy?,not that kind of a show,chad warren|John Lennon|cake boss|the timekeeper|ho ho
349,1:52:22-1:52:25,Don't forget - Ho Ho's opposite guy,ho-ho,cake boss|ho ho
349,1:52:27-1:52:30,Ho Ho what do you think of Chad here?,ho-ho,chad warren|ho ho
349,1:55:50-1:55:59,I'm very close to throwing up,blech,ho ho|cake boss
349,1:56:00-1:56:09,Scott asks Ho Ho if he ever does anything but throw up or fart,blech,ho ho|cake boss
349,1:56:21-1:56:31,John Lennon notices Ho Ho took great pleasure in something,ho-ho,John Lennon|ho ho
349,1:56:35-1:56:42,Classic Ho Ho,ho-ho,ho ho|cake boss
349,1:57:27-1:57:33,"Whaddya say cake guy?",cake boss!,chad warren|cake boss
349,1:59:15-1:59:22,Cake Boss are you a genie?,cake boss!,cake boss
349,1:59:38-1:59:42,Ho Ho are you a genie?,ho-ho,ho ho
349,2:01:05-2:01:07,Cake Boss let's sing it!,cake boss!,cake boss|ho ho
349,2:01:38-2:01:44,Did someone sing one of my theme songs?,gip,Alan Thicke
349,2:01:52-2:01:57,Alan heard the Facts of Life theme being sung and he – gip – had to come down to Earwolf,gip,Alan Thicke
349,2:02:25-2:02:33,Which one – gip?,gip,Alan Thicke
349,2:02:33-2:02:38,gip - Uh yeah it's a terrible blow,gip,Alan Thicke|Robin Thicke
349,2:02:43-2:02:52,gip - gip - Alan tries to think of the Canadian word for 'genie',gip,Alan Thicke
349,2:02:58-2:03:02,Alan wonders if anybody needs any wishes,gip,Alan Thicke
349,2:03:03-2:03:11,Perhaps - gip - Alan - gip - teleported Chad Warren to Earwolf from Denny's,gip,Chad Warren|Alan Thicke
349,2:04:28-2:04:44,Alan Thicke is excited to be around so many weird supernatural people,ho-ho,Alan Thicke|ho ho|the timekeeper|Brad Hammerstone|cake boss|John Lennon
349,2:04:28-2:04:44,Alan Thicke is excited to be around so many weird supernatural people,cake boss!,Alan Thicke|ho ho|the timekeeper|Brad Hammerstone|cake boss|John Lennon
349,2:05:09-2:05:19,Who's 'she'?!,a character is referred to by the name/pronoun of their player,Alan Thicke|John Lennon|Chad Warren|ho ho
349,2:05:30-2:05:34,So John Lennon what's your – gip – counter wish?,gip,Alan Thicke|John Lennon
349,2:06:55-2:06:58,Ho Ho has a counter wish,ho-ho,ho ho|Alan Thicke
349,2:07:45-2:07:49,Look at this candy-ass mother fucker right here!,Santa's catchphrase,Santa Claus
349,2:08:07-2:08:11,"Do you like it daddy?",ho-ho,ho ho|Santa Claus
349,2:08:25-2:08:30,Santa knows what Ho Ho is up to,ho-ho,ho ho|Santa Claus
349,2:09:13-2:09:16,Santa is disappointed with Ho Ho,ho-ho,ho ho|Santa Claus
349,2:09:55-2:10:01,That one counterwish was countermanded by – gip – Santa Claus,gip,Alan Thicke|Santa Claus
349,2:10:33-2:10:38,Alan wonders if he can – gip – infuse Santa's personality into Chad's dad,gip,Alan Thicke|Chad Warren
349,2:10:41-2:10:45,"Curse these Wheel of Fortune rules they're – gip – real sticklers.",gip,Alan Thicke|Wheel of Fortune
349,2:11:03-2:11:11,Alan explains to Chad that he cannot keep the little tiny dicks on his teeth.,gip,Alan Thicke|Chad Warren
349,2:11:07,buttercream effect
349,2:12:02-2:12:05,Scott asks Cake Boss what he thinks of Alan Thicke disappearing into a bottle of syrup.,cake boss!,cake boss|Alan Thicke
349,2:14:38-2:14:41,Cake Boss wants to cede his plug time to another person.,cake boss!,cake boss
349,2:14:41-2:14:51,Cake Boss wants to cede his plug time to another person.,highly unorthodox,cake boss
349,2:16:51-2:16:54,Scott asks Ho Ho if he has anything to plug,ho-ho,ho ho
349,2:19:10-2:19:13,Gidjamagoo,marrone,cake boss
