show,episode,slug_earwolf,id_wikia,url_soundcloud,name,desc,elucidation,tags,tstart,tend,location_type,location_id
cbb,226,aspira,2627,226-paul-feig-horatio-sanz,Location,A lot of farting goes on in the summer.,Identifiable earth location.,Victor Ramos,1:01:13,1:01:28,point,356
cbb,226,aspira,2627,226-paul-feig-horatio-sanz,Location,Victor Ramos maybe has pirated Paul Fieg's 'The Heat.',Identifiable earth location.,Victor Ramos,1:18:23,1:18:46,point,357
cbb,225,super-chums,2330,225-taran-killam-paul-brittain,Location,Mark Johnson comped Sebastian Bach on Broadway.,Identifiable earth location.,"Mark Johnson Sr., Hey Kiddo,Lon Smudge,Sebastian Bach",47:48,48:31,poly,131
cbb,225,super-chums,2330,225-taran-killam-paul-brittain,Location,Sebastian Bach played an impromptu show at a club in the East Village but it's not Mark Johnson's scene.,Identifiable earth location.,"Mark Johnson Sr., Lon Smudge,Hey Kiddo,Sebastian Bach",49:12,49:32,poly,132
cbb,225,super-chums,2330,225-taran-killam-paul-brittain,Location,Scott knows a Side-by-Side that works at the ArcLight.,Identifiable earth location.,"Mark Johnson Sr., Lon Smudge,Chip Gardner,Hey Kiddo",1:10:30,1:10:41,poly,133
cbb,225,super-chums,2330,225-taran-killam-paul-brittain,Location,Paul Brittain lives at the very tippy top end of 60th St.,Identifiable earth location.,,1:25:33,1:25:50,point,358
cbb,225,super-chums,2330,225-taran-killam-paul-brittain,Location,Paul Brittain invites Scott to pop by his place on 60th St.,Identifiable earth location.,,1:32:45,1:32:55,point,358
cbb,224,live-from-austin,3882,224-live-from-austin-paul,Location,Rick Faber's victim was getting emotional reading '10th of December.',Identifiable earth location.,Rick Faber,15:41,15:59,point,359
cbb,223,roll-over-seth-rogen,3333,223-seth-rogen,Location,Seth Rogen reveals that celebrities are allowed to drive through the Terminator 2 reservoir.,Identifiable earth location.,Terminator,1:00:25,1:00:41,line,51
cbb,222,a-peanut-in-the-rain,3327,222-paul-f-tompkins-gillian,Location,Mr. Marshall lives in a house that looks like a castle blew up in a gated community in Bel Air.,Identifiable earth location.,Garry Marshall,17:51,18:30,poly,51
cbb,220,4-paydays-a-baby,2267,220-lennon-parham-jessica-st,Location,Listler was a sniper in The Falklands and Afghanistan.,Identifiable earth location.,"Miss Listler,Marissa Wompler",6:40,6:53,poly,134
cbb,220,4-paydays-a-baby,2267,220-lennon-parham-jessica-st,Location,Gutterballs saw Rodney without his trenchcoats at a secret pool party at Wompler's condo complex.,Identifiable earth location.,"Miss Listler,Marissa Wompler,Eric (Gutterballs) Gutterman",9:14,9:30,poly,4
cbb,220,4-paydays-a-baby,2267,220-lennon-parham-jessica-st,Location,Listler was a sniper in The Falklands and Afghanistan.,Identifiable earth location.,"Miss Listler,Marissa Wompler",6:40,6:53,poly,135
cbb,219,farts-and-procreation-3,2186,219-adam-scott-harris-wittels,Location,"Jason Vorges and Clark Griswold run a canned gravy factory in Dubuque, Nebraska.",Identifiable earth location.,"Dr. Ping Pong Jones,Jason Vorges,Clark Griswold,Cheri Oteri",1:02:00,1:02:10,poly,136
cbb,230,something-for-everything,2850,reggie-watts-neil-campbell,Location,Neil Campbell once saw John Riggins at the Fairfax Villas pool.,Identifiable earth location.,John Riggins,32:10,32:28,point,360
cbb,228,acapella-cuddle-puddle,2484,228-john-hodgman-paul-f,Location,John Hodgman does not live in Maine and is proud of it.,Identifiable earth location.,,5:00,5:07,poly,137
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& is on his way to Crimea.,Identifiable earth location.,XJR&,48:45,48:59,poly,138
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,Last thing XJR& remembers is Red Bull and vodka in Tahoe.,Identifiable earth location.,XJR&,49:52,50:06,poly,139
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,69
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,140
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,63
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,141
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,142
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& has been to California a lot.,Identifiable earth location.,XJR&,50:16,50:35,poly,83
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& hides in Epcott Center after hours.,Identifiable earth location.,XJR&,1:04:05,1:04:54,poly,143
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& gifts Scott some flute music from some Incas in Santa Monica.,Identifiable earth location.,XJR&,1:21:04,1:21:12,poly,144
cbb,281,bro-boarders,4528,281-matt-walsh-tim-simons,Location,XJR& asks for a lift to Oxnard.,Identifiable earth location.,XJR&,1:37:05,1:37:20,line,52
cbb,216,top-of-the-schaal-to-you,3319,216-kristen-schaal-michaela,Location,"Buford Dorsey picked up his political tidbits in DC, among other places.",Identifiable earth location.,Buford Dorsey,36:37,37:04,point,361
cbb,216,top-of-the-schaal-to-you,3319,216-kristen-schaal-michaela,Location,Buford Dorsey thinks the Stanford Robotics lab should call him.,Identifiable earth location.,Buford Dorsey,38:38,38:55,point,362
cbb,216,top-of-the-schaal-to-you,3319,216-kristen-schaal-michaela,Location,Buford Dorsey has the white vote wrapped up in his home community.,Identifiable earth location.,Buford Dorsey,1:04:35,1:04:55,poly,145
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,"Hot Dog was out off the coast of Los Angeles for five years, rescued by The Lizard.",Identifiable earth location.,"Hot Dog,The Lizard",24:42,25:15,line,11
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Maine is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,137
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Rhode Island is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,146
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Massachusetts is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,147
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Delaware is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,149
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,New Jersey is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,72
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Virginia is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,148
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,West Virginia is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,7
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Oklahoma is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,150
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Kansas is one of the specific states in which Hot Dog has auditioned for Sha Na Na.,Identifiable earth location.,"Hot Dog,Sha Na Na",30:45,31:22,poly,151
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Hot Dog used to work out with Bill Carter at Bally's.,Identifiable earth location.,"Hot Dog,Bill Carter",36:16,36:33,point,149
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Sha Na Na are trying to elude Hot Dog by holding simultaneous auditions.,Identifiable earth location.,"Hot Dog,Sha Na Na",37:22,37:45,poly,152
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Sha Na Na are trying to elude Hot Dog by holding simultaneous auditions.,Identifiable earth location.,"Hot Dog,Sha Na Na",37:22,37:45,poly,153
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Screamin Scott was kidnapped from a show in Alabama.,Identifiable earth location.,"Hot Dog,Sha Na Na",39:17,39:30,point,363
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Hot Dog owns a classic car.,Identifiable earth location.,Hot Dog,41:16,41:36,point,103
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Hot Dog is at Comic-Con because he suspected Sha Na Na was performing.,Identifiable earth location.,"Hot Dog,Sha Na Na",44:21,44:32,poly,154
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,Sha Na Na has a gig in Erie.,Identifiable earth location.,"Hot Dog,Sha Na Na",45:22,45:30,poly,155
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,"Sha Na Na has a gig in Greensburg, PA.",Identifiable earth location.,"Hot Dog,Sha Na Na",45:30,45:34,point,364
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,"Sha Na Na has a gig in Akron, OH.",Identifiable earth location.,"Hot Dog,Sha Na Na",45:34,45:42,point,365
cbb,232,live-from-san-diego-comic-con,3882,live-from-san-diego-comic-con,Location,"Sha Na Na has a gig in Salamanca, NY.",Identifiable earth location.,"Hot Dog,Sha Na Na",45:47,46:00,point,366
cbb,233,royal-watching,2814,233-bob-odenkirk-andy-daly,Location,David Cross' apartment is easy to enter.,Identifiable earth location.,,5:50,6:20,point,367
cbb,233,royal-watching,2814,233-bob-odenkirk-andy-daly,Location,Princess Kate dove naked into a pit of snakes while Byron looked on.,Identifiable earth location.,"Byron Denniston,Kate Middleton",1:00:23,1:01:32,point,368
cbb,233,royal-watching,2814,233-bob-odenkirk-andy-daly,Location,"Byron Denniston's hat was made by a true, authentic African.",Identifiable earth location.,Byron Denniston,45:15,45:32,poly,158
cbb,233,royal-watching,2814,233-bob-odenkirk-andy-daly,Location,Byron Denniston intends to rule over the island of Australia.,Identifiable earth location.,"Byron Denniston,Kate Middleton",1:08:54,1:09:13,poly,157
cbb,233,royal-watching,2814,233-bob-odenkirk-andy-daly,Location,Byron Denniston vows to consider Bob Odenkirk's recomendation for a name for the royal baby in Australia.,Identifiable earth location.,"Byron Denniston,Kate Middleton,Beetle Bailey",1:14:01,1:14:19,poly,157
cbb,244,an-ode-to-new-york,3602,244-andy-samberg-eddie,Location,Samberg adds Roscoe's to the Hollywood Facts theme.,Identifiable earth location.,,53:53,53:58,point,333
cbb,244,an-ode-to-new-york,3602,244-andy-samberg-eddie,Location,Samberg adds an old roller derby place to the Hollywood Facts theme.,Identifiable earth location.,,53:58,54:02,point,369
cbb,244,an-ode-to-new-york,3602,244-andy-samberg-eddie,Location,Samberg adds the Chateau Marmont to the Hollywood Facts theme.,Identifiable earth location.,,54:02,54:07,point,237
cbb,234,changing-the-bandage,2722,234-bill-hader-seth-morris,Location,"Bob used to live with Dennis in a shed in Castaic, but...",Identifiable earth location.,"Dennis,Bob Ducca",33:55,34:05,poly,79
cbb,234,changing-the-bandage,2722,234-bill-hader-seth-morris,Location,Bob wasn't even safe from toughs in his pickle barrel.,Identifiable earth location.,Bob Ducca,36:35,36:45,point,370
cbb,235,concert-buddies,2963,235-doug-benson-paul-f,Location,The Phantom of the Opera sequel is set in Budapest.,Identifiable earth location.,Andrew Lloyd Webber,41:21,41:51,poly,159
cbb,235,concert-buddies,2963,235-doug-benson-paul-f,Location,Steve Perry and DSALW both like to waste food.,Identifiable earth location.,Steve Perry,41:21,41:51,point,371
cbb,236,murderer-heaven,2838,236-rob-corddry-paul-f,Location,Rob Corddry notes that his show filmed in the location where Herv�� Villechaize was pronounced dead as a result of suicide.,Identifiable earth location.,Herv�� Villechaize,13:00,13:24,point,287
cbb,237,filipino-blockbuster,3113,237-jonah-ray-nick-thune,Location,There's a Target there and a Seafood City and a Goldilocks and a Chuck E. Cheese's.,Identifiable earth location.,Tito Ben,19:43,19:56,point,372
cbb,237,filipino-blockbuster,3113,237-jonah-ray-nick-thune,Location,Every Tuesday - Karaoke night at the car wash across the street from Eagle Rock Plaza.,Identifiable earth location.,Tito Ben,34:21,34:40,point,373
cbb,237,filipino-blockbuster,3113,237-jonah-ray-nick-thune,Location,Tito forcibly tore a costume from a Disneyland employee and threw one of his movies at them.,Identifiable earth location.,Tito Ben,42:35,43:06,poly,160
cbb,241,the-stallone-bros,3453,241-nick-kroll-paul-scheer,Location,The Stallones have an investor who owns four shops at the Glendale Mall.,Identifiable earth location.,"Sylvester Stallone,Frank Stallone",23:35,23:57,poly,118
cbb,241,the-stallone-bros,3453,241-nick-kroll-paul-scheer,Location,Frank Stallone is playing Rocky at the Latoya Jackson Playhouse.,Identifiable earth location.,"Sylvester Stallone,Frank Stallone,Rocky Balboa,Burgess Meredith",1:10:44,1:11:02,point,211
cbb,242,veggie-dongs,3518,242-thomas-lennon-rob-huebel,Location,Neko Case knows M. Ward's address.,Identifiable earth location.,M. Ward,1:13:17,1:13:22,point,222
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Tom's date budget has suffered from inflation.,Identifiable earth location.,Tom Leykis,17:41,17:54,poly,133
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Tom's mother transferred from Bellevue to Sing-Sing.,Identifiable earth location.,Tom Leykis,25:31,25:43,poly,161
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Merrill was on vacation in the Sandwich Islands.,Identifiable earth location.,Merrill Schindler,50:40,50:48,poly,162
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Merrill was slathered in eggy goodness at The Mayo Clinic.,Identifiable earth location.,Merrill Schindler,50:51,51:02,poly,163
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,"Everything's salty, fishy, and briny on the Sandwich Islands.",Identifiable earth location.,Merrill Schindler,51:55,52:21,poly,162
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Gourmet dog food at the LAX Delta terminal.,Identifiable earth location.,"Merrill Schindler,Wolfgang Puck",53:07,53:31,point,374
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,"Porky's specializes in pulled pork, pushed pork, pushed-down-the-stairs pork, abused-kicked-to-the-face pork and off-menu salads.",Identifiable earth location.,Merrill Schindler,59:58,1:00:49,point,375
cbb,243,blow-me-up-tom,3572,243-maria-bamford-james,Location,Tom's favorite date restaurant is any former Taco Bell - ding dong.,Identifiable earth location.,Tom Leykis,1:01:15,1:01:31,point,376
cbb,246,butthole-baby,5116,246-casey-wilson-june-diane,Location,Janine Johnson was last seen in Toluca Lake.,Identifiable earth location.,"Janelle Johnson, Jolene Johnson,Janine Johnson",49:20,49:30,poly,61
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico finagles his way into a Velvet Revolver show.,Identifiable earth location.,"Velvet Revolver,Duff McKagan,Davey (Chico) Davis",34:26,37:25,point,377
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico was like 'Alright. Later!' When Suge threatened him.,Identifiable earth location.,"Suge Knight,Vanilla Ice,Davey (Chico) Davis",35:24,35:55,point,378
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico fled to Germany for three years to avoid Izzy Stradlin's hit.,Identifiable earth location.,"Guns n' Roses,Izzy Stradlin,Davey (Chico) Davis",43:19,43:32,poly,164
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico jammed on paint cans with Davey Jones.,Identifiable earth location.,"Davey Jones,The Monkees,Davey (Chico) Davis",46:07,46:42,poly,81
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico got his old timey Western suicide pistol from Dink's on Santa Monica.,Identifiable earth location.,"Dave Davies, The Kinks,Davey (Chico) Davis,Kenny Stabler,Dingo Stabler",52:47,53:12,point,379
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico's first book is largely about he managed Chad Davies' bar.,Identifiable earth location.,"Dave Davies, The Kinks,Davey (Chico) Davis,Chad Davies,Kenny Stabler,Dingo Stabler",56:07,56:35,point,379
cbb,247,half-a-score,3698,247-tim-meadows-horatio-sanz,Location,Chico lost his leg at a bust stop to Dog the Bounty Hunter.,Identifiable earth location.,"Davey (Chico) Davis,Dog the Bounty Hunter",59:38,59:58,point,380
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Gino is in his third year at Nassau.,Identifiable earth location.,Gino Lambardo,2:33,2:39,point,299
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Gino took a class called 'Tapes' at Nassau.,Identifiable earth location.,Gino Lambardo,11:30,11:34,point,299
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,"Monday nights: Into the Weeds, baby!",Identifiable earth location.,Gino Lambardo,14:50,15:57,point,91
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,"The Pipe Gino knows is from Mineola, so not the same one Lisa knows.",Identifiable earth location.,"Gino Lambardo,Pipe,Lisa Bartin",57:06,57:21,poly,165
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Kyle is the assistant manager at Copies Plus.,Identifiable earth location.,"Gino Lambardo,Lisa Bartin,Kyle",57:58,58:16,point,381
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Lisa met Kyle at a Cracker Barrel gift shop.,Identifiable earth location.,"Gino Lambardo,Lisa Bartin,Kyle",1:02:52,1:03:14,point,382
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Gino only knows places on Long Island for his date with Lisa.,Identifiable earth location.,"Gino Lambardo,Lisa Bartin",1:09:08,1:09:37,point,383
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Gino only knows places on Long Island for his date with Lisa.,Identifiable earth location.,"Gino Lambardo,Lisa Bartin",1:09:08,1:09:37,point,384
cbb,250,podcast-silence,3164,250-pete-holmes-jon-gabrus,Location,Pete Holmes thinks Gino is maybe a Long Island stereotype.,Identifiable earth location.,"Gino Lambardo,Tony Soprano",1:30:21,1:30:36,poly,166
cbb,252,the-creeeeeeepy-halloween-special,3853,252-halloween-steven-yeun-paul,Location,Steven Yeun lives at 1575 Calloway Lane but Scott won't give him a lift home.,Identifiable earth location.,,1:26:53,1:27:08,point,385
cbb,253,fieri-fight,3877,253-tim-heidecker-jon-daly,Location,The Heideckers were vacationing on the Jersey Shore when he met who would become Guy Fieri.,Identifiable earth location.,Guy Fieri,22:07,22:51,point,386
cbb,254,live-from-comedy-gives-back,3882,254-live-from-comedy-gives,Location,Gadfly Jack Fitzgerald lives on Fordsmans Rd - perpendicular to the L.A. River.,Identifiable earth location.,Jack Fitzgerald,58:17,58:30,point,387
cbb,254,live-from-comedy-gives-back,3882,254-live-from-comedy-gives,Location,Gadfly Jack Fitzgerald lives on Fordsmans Rd - washes his clothes in the L.A. River.,Identifiable earth location.,Jack Fitzgerald,27:46,28:03,point,387
cbb,254,live-from-comedy-gives-back,3882,254-live-from-comedy-gives,Location,Gadfly Jack Fitzgerald holds court in the Starbucks at Gower Gulch.,Identifiable earth location.,Jack Fitzgerald,28:15,28:38,point,388
cbb,254,live-from-comedy-gives-back,3882,254-live-from-comedy-gives,Location,Gadfly Jack Fitzgerald hung around the United College of Arts and Sciences and Knowledge.,Identifiable earth location.,Jack Fitzgerald,43:10,43:27,point,389
cbb,254,live-from-comedy-gives-back,3882,254-live-from-comedy-gives,Location,Zach is going to promote his window-tinting business at a Wendys on Sepulveda.,Identifiable earth location.,,1:03:12,1:03:50,point,390
cbb,346,that-is-wild,5421,346-tom-green-mary-holland-erin-whitehead,Location,Trabitha is from Ft. Lauderdale and loves the Chicago Bulls.,Identifiable earth location.,Trabitha Tarteen,4:05,4:41,poly,167
cbb,346,that-is-wild,5421,346-tom-green-mary-holland-erin-whitehead,Location,Editing was almost called 'Kovacsing' but there was a car wash on Sepulveda with that name.,Identifiable earth location.,Ernie Kovacs,34:22,34:34,point,391
cbb,346,that-is-wild,5421,346-tom-green-mary-holland-erin-whitehead,Location,Tom Green really wants to talk about the HDMI-to-SDI converter box he got at Fry's in Burbank.,Identifiable earth location.,Ernie Kovacs,34:33,34:54,point,393
cbb,346,that-is-wild,5421,346-tom-green-mary-holland-erin-whitehead,Location,The Burbiglia clan migrated from Northern Burbank.,Identifiable earth location.,Gale Burbiglia,44:37,45:08,poly,168
cbb,347,foley-slumber-party,5443,347-kevin-pollak-seth-morris,Location,Scott tries to guess which pizza parlor has the big organ.,Identifiable earth location.,Andy Pappage,51:24,51:52,point,192
cbb,347,foley-slumber-party,5443,347-kevin-pollak-seth-morris,Location,Somebody has been drinking on Boogie Woogie Av.,Identifiable earth location.,Andy Pappage,1:08:19,1:08:56,point,222
cbb,347,foley-slumber-party,5443,347-kevin-pollak-seth-morris,Location,Andy Pappage will be wandering around the north end of Toluca Lake educating children about foley.,Identifiable earth location.,Andy Pappage,1:08:56,1:09:06,poly,61
cbb,347,foley-slumber-party,5443,347-kevin-pollak-seth-morris,Location,Andy Pappage will be doing beach sounds in Griffith Park in honor of summer.,Identifiable earth location.,Andy Pappage,1:18:30,1:19:06,point,395
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,"Eddie Lee has been away from Cumberbatch, living with Cameron Esposito in L.A.",Identifiable earth location.,JW Stillwater,21:55,22:14,poly,169
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,Eddie Lee fanboated his way through the Panama Canal to L.A.,Identifiable earth location.,JW Stillwater,22:04,22:14,line,53
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,Eddie Lee Capers parked his fanboat in Marina del Rey.,Identifiable earth location.,JW Stillwater,22:04,22:14,poly,4
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,JW Stillwater has been patroling bodies of water all around L.A.,Identifiable earth location.,JW Stillwater,31:20,31:53,poly,170
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,JW Stillwater has been patroling bodies of water all around L.A.,Identifiable earth location.,JW Stillwater,31:20,31:53,poly,171
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,JW Stillwater has been patroling bodies of water all around L.A.,Identifiable earth location.,JW Stillwater,31:20,31:53,point,396
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,No need to check the Warner Brothers tank - it's full of Animaniacs dolls.,Identifiable earth location.,JW Stillwater,31:20,31:53,point,397
cbb,348,is-yall-my-daddy,5455,348-cameron-esposito-paul-f-tompkins-matt-gourley,Location,J.W. decides his daddy needs professional care.,Identifiable earth location.,"J.W. Stillwater,Professor Stillwater",1:16:02,1:16:23,point,398
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,"Scott and Klaus visited 168 German dance halls, entered 46 of them.",Identifiable earth location.,Klaus Schneider,28:12,28:44,poly,164
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Cake Boss has trimped around the UK and Soviet Russia.,Identifiable earth location.,"Klaus Schneider,Cake Boss",31:07,31:22,poly,172
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Cake Boss has trimped around the UK and Soviet Russia.,Identifiable earth location.,"Klaus Schneider,Cake Boss",31:07,31:22,poly,173
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Ho Ho goes to Germany all the time for Christnacht.,Identifiable earth location.,"Klaus Schneider,Ho Ho the Elf",35:07,35:15,poly,164
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Hitler whisked Klaus away to Italy once.,Identifiable earth location.,"Klaus Schneider,Adolph Hitler",43:24,43:37,poly,174
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,The group assumes correctly that Brad Hammerstone has celebrated Christmas on Bear Mountain.,Identifiable earth location.,"Brad Hammerstone,Scrooge McDuck,Donald Duck",1:20:50,1:20:59,point,399
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Judge Dredd ended with the titular character receiving an honorary doctorate from Dartmouth.,Identifiable earth location.,"Judge Dredd,Rickster",1:43:17,1:43:23,point,400
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Chad's family dropped him off at Denny's because they don't got Denny's in North Carolina.,Identifiable earth location.,Chad Warren,1:49:02,1:49:12,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Chad teleported to Earwolf from Denny's.,Identifiable earth location.,Chad Warren,1:55:07,1:55:28,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Alan Thicke was at Denny's having Moons Over Moons and may have teleported to Earwolf.,Identifiable earth location.,"Chad Warren,Alan Thicke",2:02:00,2:02:10,point,401
cbb,349,the-6th-anniversary-show,3325,349-6th-anniv-pftlapkusmiddleditchcampbellmike-hanfordjoe-wengertpaul-scheererin-whitehead,Location,Alan Thicke might be responsible for Chad Warren's teleportation from Denny's to Earwolf.,Identifiable earth location.,"Chad Warren,Alan Thicke",2:03:02,2:03:20,point,401
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,Location,"Frank Stallone has been to temple, Dr. Bill Cosby Bukowski has a degree *from* Temple.",Identifiable earth location.,"Bill Cosby Bukowski,Frank Stallone",1:56:45,1:57:02,poly,176
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,Location,The Bachelor Brothers recorded Silverchair in their recording studio.,Identifiable earth location.,"Benny Bachelor, Barrett Bachelor,The Bachelor Brothers,Silverchair",2:21:38,2:21:55,poly,117
cbb,262,2013-holiday-spectacular,3034,2013-holiday-spectacular,Location,Frank Stallone does security and kung fu at The Home Depot.,Identifiable earth location.,Frank Stallone,2:27:28,2:27:49,point,30
cbb,261,nubile-agape,3949,261-horatio-sanz-kulap,Location,Aaron Neville frequents the In-N-Out up the street from Earwolf.,Identifiable earth location.,Aaron Neville,42:10,42:17,point,402
