epno,time,tstart,tend,instance,bit,elucidation,soundcloud_url,tagarray,tagarray 1,tagarray 2,tagarray 3,tagarray 4,tagarray 5,tagarray 6,soundcloud_slug,location_type,location_id,slug_earwolf,id_wikia
98,,3:35,5:17,Location,Scott and Scott storyboard a real-time podcast that terminates at the Santa Cruz Giant Dipper.,Identifiable earth location.,,,,,,,,,a-worthy-uhhh,point,174,a-worthy-uhhh,2837
98,,5:33,8:34,Location,Adam Scott worked the Santa Cruz boardwalk and it turns into a bit.,Identifiable earth location.,,,,,,,,,a-worthy-uhhh,point,175,a-worthy-uhhh,2837
98,,17:27,18:18,Location,Scott's not the only one who has been to Shakespeare Santa Cruz.,Identifiable earth location.,,william shakespeare,,,,,,,a-worthy-uhhh,point,176,a-worthy-uhhh,2837
98,,1:05:31,1:05:49,Location,Maybe if Mr. Scott worshiped at the altar of Dionysus he'd be more than having a harvest festival in Pacoima.,Identifiable earth location.,,"Dionysus,Alan Rickman",,,,,,,a-worthy-uhhh,point,177,a-worthy-uhhh,2837
98,,1:06:53,1:07:03,Location,When you're in the Virgin Islands you do the Virgin Islands thing.,Identifiable earth location.,,Alan Rickman,,,,,,,a-worthy-uhhh,point,178,a-worthy-uhhh,2837
99,,8:58,9:19,Location,Don DiMello recalls exactly where he first met Scott.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,poly,2,somethin-for-daddy,2843
99,,9:44,9:54,Location,Scott appreciates Don DiMello's attention to detail.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,poly,2,somethin-for-daddy,2843
99,,10:50,11:08,Location,Don is staging a new production of Cinderella. But his tone is a little weird.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,6,somethin-for-daddy,2843
99,,15:05,15:35,Location,Don and one or more of the Rockettes need to catch the 6:20 at Penn Stn. in order to make it back to Connecticut by 8.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,180,somethin-for-daddy,2843
99,,20:40,21:14,Location,Don DiMello started out at the Midtown peep shows.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,179,somethin-for-daddy,2843
99,,20:40,21:04,Location,DiMello brought his girls over to Radio City when an opening came up.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,98,somethin-for-daddy,2843
99,,21:04,21:32,Location,Church basement production of Disney's Beauty and the Beast somewhere in Connecticut.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,poly,2,somethin-for-daddy,2843
99,,28:25:00,28:42:00,Location,Don DiMello met his animal guy during a production of Disney's Beauty and the Beast in Connecticut.,Identifiable earth location.,,"Don DiMello,Cactus Tony",,,,,,,somethin-for-daddy,poly,2,somethin-for-daddy,2843
99,,35:34:00,36:12:00,Location,The Pasadena Fairy Tale Theatre's Hansel & Gretel had nothing for daddy.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,6,somethin-for-daddy,2843
99,,39:40:00,39:54:00,Location,Don DiMello grew up in a whorehouse somewhere in Connecticut.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,poly,2,somethin-for-daddy,2843
99,,50:50:00,51:32:00,Location,The moment Don DiMello fell in love with theatre (in Times Square).,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,point,179,somethin-for-daddy,2843
99,,26:24:00,26:52:00,Location,Don intends to do Peter Pan on a boat in international waters.,Identifiable earth location.,,Don DiMello,,,,,,,somethin-for-daddy,line,11,somethin-for-daddy,2843
101,,1:45,1:56,Location,Casey Wilson can be seen walking around Sunset Junction looking sad.,Identifiable earth location.,,,,,,,,,booked-it,point,181,booked-it,2888
101,,2:10,2:31,Location,Joe Lo Truglio can also be seen walking around Sunset Junction looking sad.,Identifiable earth location.,,,,,,,,,booked-it,point,181,booked-it,2888
178,,28:10:00,28:30:00,Location,Anything goes in Marina del Rey.,Identifiable earth location.,,"Marissa Wompler,Miss Listler",,,,,,,motor-boating-around-town,poly,4,motor-boating-around-town,3162
101,,1:04:18,1:05:02,Location,Pastor Fred Phelps vacations on Fire Island.,Identifiable earth location.,,"Pastor Fred Phelps,Westboro Baptist Church",,,,,,,booked-it,point,182,booked-it,2888
101,,1:04:18,1:05:02,Location,Pastor Fred Phelps vacations at P-Town.,Identifiable earth location.,,"Pastor Fred Phelps,Westboro Baptist Church",,,,,,,booked-it,point,183,booked-it,2888
101,,1:04:18,1:05:02,Location,Pastor Fred Phelps vacations at Gay Head.,Identifiable earth location.,,"Pastor Fred Phelps,Westboro Baptist Church",,,,,,,booked-it,point,184,booked-it,2888
102,,6:10,7:27,Location,Tim met Eric at a Five & Dime (in Lancaster?),Identifiable earth location.,,,,,,,,,behind-the-music,point,186,behind-the-music,2890
102,,9:40,10:11,Location,"Tim's agent headquarters in Little Rock, Arkansas.",Identifiable earth location.,,Pete Dennis Associates,,,,,,,behind-the-music,point,187,behind-the-music,2890
102,,18:11,18:30,Location,Tiananmen Square played a showcase at that place on Sunset.,Identifiable earth location.,,Tiananmen Square,,,,,,,behind-the-music,point,185,behind-the-music,2890
103,,1:20:05,1:20:23,Location,"Following her retirement from the biz, Tig Notaro vows to give pony rides at Larchmont@Melrose.",Identifiable earth location.,,,,,,,,,these-times-they-are-a-changin,point,189,these-times-they-are-a-changin,2115
103,,1:28:28,1:28:47,Location,"Huell researched a method for finding California's gold at the Large Hadron Collider in Lake Geneva, Switzerland (California).",Identifiable earth location.,,Huell Howser,,,,,,,these-times-they-are-a-changin,point,188,these-times-they-are-a-changin,2115
103,,1:32:20,1:32:50,Location,Every time Huell inhabits a universe - turkey pesto club at the Larchmont sandwich shop.,Identifiable earth location.,,Huell Howser,,,,,,,these-times-they-are-a-changin,point,190,these-times-they-are-a-changin,2115
103,,1:34:08,1:33:52,Location,There's a big old Huell who's like a horse who has a little maze there on the island of Crete (of California) and he lures people in. Like a Huellotaur. Or  Centhowser.,Identifiable earth location.,,Huell Howser,,,,,,,these-times-they-are-a-changin,point,191,these-times-they-are-a-changin,2115
103,,1:37:46,1:38:13,Location,Huell Howser invites Huell F. Tompkins for a sandwich on Larchmont.,Identifiable earth location.,,"Huell Howser,Jesse Ventura,Huell F. Tompkins",,,,,,,these-times-they-are-a-changin,point,190,these-times-they-are-a-changin,2115
103,,1:48:26,1:48:56,Location,Huell F. Tompkins has seen a mighty wurlitzer like that at the El Capitan.,Identifiable earth location.,,"Huell Howser,Huell F. Tompkins",,,,,,,these-times-they-are-a-changin,point,192,these-times-they-are-a-changin,2115
103,,1:48:26,1:48:56,Location,Huell Howser has seen a mighty wurlitzer like that at the Silent Movie Theatre on Fairfax.,Identifiable earth location.,,"Huell Howser,Huell F. Tompkins",,,,,,,these-times-they-are-a-changin,point,193,these-times-they-are-a-changin,2115
104,,39:20:00,39:37:00,Location,The only timber 'Britney Spears' is hooking up with is a pile of timber down by Lake Hollywood.,Identifiable earth location.,,"The Birthday Boys,Gilbert Gottfried,Justin Timberlake,Britney Spears",,,,,,,shut-up-dracula,poly,170,shut-up-dracula,2892
103,,1:45:30,1:45:42,Location,"Hooterville, California -- another amazing juncture here on our continuing journeys along the Atchison, Topeka and Santa Fe Railroad in California.",Identifiable earth location.,,"Huell Howser,Huell F. Tompkins",,,,,,,these-times-they-are-a-changin,line,12,these-times-they-are-a-changin,2115
105,,33:25:00,33:39:00,Location,"Sappity Tappity solicits all of his tree listeners to visit him at his home in Griffith Park, near 'the Batman cave that Batman was in.'",Identifiable earth location.,,Sappity Tappity,,,,,,,comedy-is-honey,point,195,comedy-is-honey,2929
105,,37:12:00,38:15:00,Location,Sappity fell in love once - with the Joshua Tree.,Identifiable earth location.,,Sappity Tappity,,,,,,,comedy-is-honey,point,196,comedy-is-honey,2929
107,,38:15:00,38:32:00,Location,George lives at 71st@Columbus and Gil lives all the way uptown at 74th@Amsterdam.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,maybe-its-maybelline,point,197,maybe-its-maybelline,2947
107,,38:15:00,38:32:00,Location,George lives at 71st@Columbus and Gil lives all the way uptown at 74th@Amsterdam.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,maybe-its-maybelline,point,198,maybe-its-maybelline,2947
107,,41:07:00,41:22:00,Location,"George and Gil mistook a Jon's GC for Vons, hopped a flight on Pan-Am.",Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,maybe-its-maybelline,point,199,maybe-its-maybelline,2947
113,,21:02,21:40,Location,It's a place where you can find every kind of baked could you could ever want or need for your dog in addition to other things that dogs should never have.,Identifiable earth location.,,Ozzie Patinkin,,,,,,,skanking-hayride,point,13,skanking-hayride,2985
114,,34:03:00,34:19:00,Location,Songwriter and entrepreneur Martin Riley explains his somewhat Alabaman accent.,Identifiable earth location.,,Martin Riley,,,,,,,hats-off-to-caruso,poly,5,hats-off-to-caruso,2987
114,,34:03:00,34:19:00,Location,Songwriter and entrepreneur Martin Riley explains his somewhat Georgian accent.,Identifiable earth location.,,Martin Riley,,,,,,,hats-off-to-caruso,poly,6,hats-off-to-caruso,2987
114,,34:03:00,34:19:00,Location,Songwriter and entrepreneur Martin Riley explains his somewhat West Virginian accent.,Identifiable earth location.,,Martin Riley,,,,,,,hats-off-to-caruso,poly,7,hats-off-to-caruso,2987
114,,34:03:00,34:19:00,Location,Songwriter and entrepreneur Martin Riley explains his somewhat Southern Illini accent.,Identifiable earth location.,,Martin Riley,,,,,,,hats-off-to-caruso,poly,8,hats-off-to-caruso,2987
114,,34:03:00,34:19:00,Location,Songwriter and entrepreneur Martin Riley explains his somewhat Kentuckan accent.,Identifiable earth location.,,Martin Riley,,,,,,,hats-off-to-caruso,poly,9,hats-off-to-caruso,2987
116,,10:04,10:43,Location,"Wompler suggests Todd Glass is in a corner at The Grove, watching kids and jerking it.",Identifiable earth location.,,Marissa Wompler,,,,,,,when-i-go-to-queens,point,13,when-i-go-to-queens,2940
116,,10:04,10:43,Location,Wompler saw a penis in Queens.,Identifiable earth location.,,Marissa Wompler,,,,,,,when-i-go-to-queens,poly,10,when-i-go-to-queens,2940
118,,12:42,13:12,Location,"Derrick the Diner Marshal got bad directions to Millie's Diner, ended up in the heart of Hollywood.",Identifiable earth location.,,"Taliban,Derrick the Diner Marshal",,,,,,,hologram-toes,point,200,hologram-toes,2997
118,,20:01,20:14,Location,Derrick the Diner Marshal gained 100 pounds at a diner in Green Bay without even a hint of Taliban 'or the other people.',Identifiable earth location.,,"Taliban,Derrick the Diner Marshal",,,,,,,hologram-toes,poly,11,hologram-toes,2997
118,,20:19,21:09,Location,Derrick the Diner Marshal thought there were Taliban in a diner in Northern Maine.,Identifiable earth location.,,"Taliban,Derrick the Diner Marshal",,,,,,,hologram-toes,poly,12,hologram-toes,2997
118,,21:03,21:29,Location,Derrick the Diner Marshal thought there were Taliban in a diner in Northern Maine.,Identifiable earth location.,,"Taliban,Derrick the Diner Marshal",,,,,,,hologram-toes,point,201,hologram-toes,2997
119,,18:20,18:41,Location,The nurses at Bergen Regional sit around and laugh all the time.,Identifiable earth location.,,Andi Callahan,,,,,,,andi-callahan-rn,point,202,andi-callahan-rn,2999
127,,24:09:00,24:25:00,Location,Nick Swardson caught Bob Cage's one-man show ('Cage Against the Machine') at the Pasadena Playhouse.,Identifiable earth location.,,"Bob Cage,Rage Against the Machine",,,,,,,national-pleasure,point,203,national-pleasure,3014
127,,24:09:00,24:46:00,Location,Nick Swardson also caught Bob Cage's one-man show ('Cage Against the Machine') at 'the new Chick-fil-A' on Hollywood@Vine.,Identifiable earth location.,,"Bob Cage,Rage Against the Machine",,,,,,,national-pleasure,point,204,national-pleasure,3014
186,,24:07:00,24:45:00,Location,Garry Marshall and Pete Townsend drove from Oxford to Liverpool because Garry wanted to Monkeesfy The Who.,Identifiable earth location.,,"Garry Marshall,Pete Townsend",,,,,,,new-york-mainstays,line,13,new-york-mainstays,3188
127,,1:08:58,1:09:30,Location,Bob met Doc Severinsen early one morning at a Yoshinoya Beef Bowl.,Identifiable earth location.,,"Bob Cage,Johnny Carson,Doc Severinsen",,,,,,,national-pleasure,point,205,national-pleasure,3014
136,,1:50:43,1:51:33,Location,The Enigma Force Five has established a government of New Minnesota on the Yucat•А_•А_•А_•А_•А_•А_n Peninsula.,Identifiable earth location.,,"Jesse Ventura,Enigma Force Five,El Chupacabra",,,,,,,2011-holiday-spectacular,poly,191,2011-holiday-spectacular,3034
143,,27:20:00,27:46:00,Location,Al and Todd Glass see Fred Stoller wandering The Grove.,Identifiable earth location.,,"Weird Al Yankovic,Fred Stoller",,,,,,,grammy-spectacular,point,13,grammy-spectacular,3051
148,,1:02:25,1:02:43,Location,At this particular moment Dalton is living in an NYU dorm overlooking Washington Square park.,Identifiable earth location.,,Dalton Wilcox,,,,,,,wipeout,point,206,wipeout,3058
187,,16:36,17:15,Location,Don Johnson spins Miami Sound Machine at a couple of bars in Calabasas.,Identifiable earth location.,,"Forsythia,Don Johnson,Dakota Johnson",,,,,,,finger-chimes,poly,14,finger-chimes,3190
187,,24:31:00,25:05:00,Location,Forsythia's son would rather be at their place in Seaside Heights.,Identifiable earth location.,,Forsythia,,,,,,,finger-chimes,poly,15,finger-chimes,3190
187,,28:11:00,28:28:00,Location,Forsythia's son would rather be at their place in Seaside Heights.,Identifiable earth location.,,Forsythia,,,,,,,finger-chimes,poly,16,finger-chimes,3190
187,,29:10:00,29:23:00,Location,Forsythia lays down on her yoga mat and imagines herself off the coast of Seaside Heights.,Identifiable earth location.,,Forsythia,,,,,,,finger-chimes,point,207,finger-chimes,3190
188,,2:17,2:48,Location,Wompler barely makes it to work via mass transit.,Identifiable earth location.,,Marissa Wompler,,,,,,,attack-of-the-shits,line,15,attack-of-the-shits,2801
148,,1:02:50,1:03:21,Location,Dalton Wilcox met his (dead) girlfriend Stephanie in Manhattan's Meatpacking District.,Identifiable earth location.,,Dalton Wilcox,,,,,,,wipeout,poly,17,wipeout,3058
148,,1:08:12,1:08:23,Location,You can find Dalton Wilcox' girls near a bridge on 34th St.,Identifiable earth location.,,Dalton Wilcox,,,,,,,wipeout,point,208,wipeout,3058
151,,22:10,22:18,Location,The Bicells explain their accents.,Identifiable earth location.,,"Pam Bicell,Len Bicell",,,,,,,fan-fiction,poly,18,wipeout,3062
152,,15:10,15:13,Location,Seth Morris explains the impetus behind Bob Ducca.,Identifiable earth location.,,Bob Ducca,,,,,,,behind-the-irony-curtain,point,209,behind-the-irony-curtain,3064
154,,4:37,4:48,Location,"Wompler lives in Marina del Rey, so it seems like there should be a lot of places to go to get calf implants.",Identifiable earth location.,,Marissa Wompler,,,,,,,finger-guns,poly,4,finger-guns,2342
154,,5:43,6:05,Location,Marina del Rey pubs.,Identifiable earth location.,,"Marissa Wompler,Miss Listler",,,,,,,finger-guns,point,210,finger-guns,2342
154,,8:25,8:42,Location,"Wompler Womps it up with Listler at lunch on the Venice (Marina del Rey) High School quad. Listler brings a ham, Wompler brings cornichons.",Identifiable earth location.,,"Marissa Wompler,Miss Listler",,,,,,,finger-guns,point,210,finger-guns,2342
158,,32:50:00,33:06:00,Location,"Bigton, population 27.",Identifiable earth location.,,Jermaine Jones,,,,,,,words-with-friends,poly,19,words-with-friends,3081
337,,12:09,12:32,Location,Weird Al with a sick burn on Catalina.,Identifiable earth location.,,Andrew Lloyd Webber,,,,,,,337-weird-al-yankovic-paul-f-tompkins-joe-wengert,poly,20,the-ying-and-the-yankovic,5267
337,,13:28,14:15,Location,The only theatre that pleases DSALW.,Identifiable earth location.,,Andrew Lloyd Webber,,,,,,,337-weird-al-yankovic-paul-f-tompkins-joe-wengert,point,211,the-ying-and-the-yankovic,5267
158,,45:55:00,46:36:00,Location,Throatskill and Bigton - sister cities.,Identifiable earth location.,,Jermaine Jones,,,,,,,words-with-friends,poly,21,words-with-friends,3081
159,,28:19:00,28:45:00,Location,Saul is branching out from ABQ bc LA has 'a lot of buses with no ads on the side.',Identifiable earth location.,,"Saul Goodman,Breaking Bad",,,,,,,apicklelypse,poly,22,apicklelypse,3082
160,,56:45:00,59:50:00,Location,Del and Patricia LaRoux encounter some toughs in Vatican City.,Identifiable earth location.,,Del LaRoux,,,,,,,slow-dance-boner,poly,23,slow-dance-boner,3093
161,,50:33:00,50:52:00,Location,DiMello is about to open __Disney's Wizard of Oz__ at the Pasadena Fairy Tale Theatre.,Identifiable earth location.,,Don DiMello,,,,,,,highly-illogical,point,6,highly-illogical,3097
161,,28:06:00,28:21:00,Location,China to New York via the LAX-BUR super shuttle.,Identifiable earth location.,,Woody Allen,,,,,,,highly-illogical,line,16,highly-illogical,3097
161,,1:09:13,1:09:22,Location,Scott caught Morrissey at the Cat and Fiddle.,Identifiable earth location.,,Morrissey,,,,,,,highly-illogical,point,212,highly-illogical,3097
161,,1:09:25,1:09:40,Location,"Scott ducked out to The Shack, just 16 blocks from the Cat and Fiddle.",Identifiable earth location.,,Morrissey,,,,,,,highly-illogical,point,213,highly-illogical,3097
161,,25:05:00,25:15:00,Location,Woody became obsessed with Chinese food while filing in Beijing.,Identifiable earth location.,,Woody Allen,,,,,,,highly-illogical,poly,24,highly-illogical,3097
174,,17:03,18:04,Location,John Mulaney has done some Jim Carrey-level Hollywood fantasizing.,Identifiable earth location.,,Jim Carrey,,,,,,,series-regulars,line,17,series-regulars,3135
174,,24:32:00,24:48:00,Location,George St. Geegland now says he lives at 71st@Central Park West.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,215,series-regulars,3135
174,,24:32:00,24:48:00,Location,Gil Faizon now says he lives at 73rd@Amsterdam.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,216,series-regulars,3135
174,,26:25:00,26:39:00,Location,First thing Gil and George did in Hollywood was protest a Chick-fil-A that wouldn't honor their homemade coupon.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,217,series-regulars,3135
174,,26:25:00,26:54:00,Location,What it is is a Ramada Hotel.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,218,series-regulars,3135
174,,26:49:00,27:32:00,Location,"George's forged coupon for *One free movie, Catch if Can* wasn't honored at Laemmle's, leading to an arrest.",Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,214,series-regulars,3135
174,,33:10:00,35:52:00,Location,"Scott starts Lizzy, George, and Gil out on 72nd@CPW - hey, right near George's place!",Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,219,series-regulars,3135
174,,36:28:00,37:34:00,Location,"Lizzy Caplan teaches free acting classes, titled That's My Only Note.",Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,214,series-regulars,3135
174,,42:01:00,43:06:00,Location,George has Robert Evans' barf on his sport coat from a night at Dan Tana's.,Identifiable earth location.,,"George St. Geegland,Gil Faizon,Robert Evans,James Caan,Don Caan",,,,,,,series-regulars,point,220,series-regulars,3135
174,,43:07:00,44:16:00,Location,The (Don) Caan Film Festival is held here.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,poly,25,series-regulars,3135
174,,43:07:00,56:43:00,Location,Gil Faizon's worst day to not have arms - free olive loaf day at Zabar's.,Identifiable earth location.,,"George St. Geegland,Gil Faizon",,,,,,,series-regulars,point,221,series-regulars,3135
175,,37:00:00,37:30:00,Location,"Someone came to in Venice, Italy.",Identifiable earth location.,,"Andrew Lloyd Webber,Mike The Janitor",,,,,,,mop-water,poly,26,mop-water,3137
176,,40:24:00,40:48:00,Location,"Tom is going to take Amy Poehler to the cheapest, dirtiest place on Lincoln Boulevard.",Identifiable earth location.,,Tom Leykis,,,,,,,out-of-bleeps,line,18,out-of-bleeps,3139
180,,18:47,21:45,Location,Gillian Jacobs betrays in herself a dearth of cryptozoological knowledge.,Identifiable earth location.,,Garry Marshal,,,,,,,friends-without-words,poly,27,friends-without-words,2438
180,,39:54:00,40:24:00,Location,"Tracy lived abroad in Firenze, Venice, and Milano.",Identifiable earth location.,,"Garry Marshal,Tracy",,,,,,,friends-without-words,poly,28,friends-without-words,2438
180,,39:54:00,40:24:00,Location,"Tracy lived abroad in Firenze, Venice, and Milano.",Identifiable earth location.,,"Garry Marshal,Tracy",,,,,,,friends-without-words,poly,29,friends-without-words,2438
180,,39:54:00,40:24:00,Location,"Tracy lived abroad in Firenze, Venice, and Milano.",Identifiable earth location.,,"Garry Marshal,Tracy",,,,,,,friends-without-words,poly,26,friends-without-words,2438
180,,46:00:00,46:10:00,Location,Tracy's comfort zone was Modesto.,Identifiable earth location.,,"Garry Marshal,Tracy",,,,,,,friends-without-words,poly,31,friends-without-words,2438
183,,2:36,2:55,Location,The le Barrons misled Scott to Anchorage (?).,Identifiable earth location.,,"Beuford le Barron,Messmore le Barron",,,,,,,return-to-suicide-house,point,222,return-to-suicide-house,3183
183,,10:58,11:16,Location,"The le Barrons majored in murder and suicide, minored in haunting and crazy chemistry.",Identifiable earth location.,,"Beuford le Barron,Messmore le Barron",,,,,,,return-to-suicide-house,point,223,return-to-suicide-house,3183
183,,17:35,17:45,Location,Scott confused about the state in which 1122 Boogie Woogie Av can possibly be found.,Identifiable earth location.,,"Beuford le Barron,Messmore le Barron",,,,,,,return-to-suicide-house,point,222,return-to-suicide-house,3183
185,,30:01:00,30:12:00,Location,"JT McDowell played The Milk Factory (somewhere) in Milwaukee, liked it.",Identifiable earth location.,,JT McDowell,,,,,,,cum-scanners,poly,32,cum-scanners,3186
185,,34:49:00,35:14:00,Location,JT McDowell is playing a Souplantation (on Beverly?) over the lunch hour.,Identifiable earth location.,,JT McDowell,,,,,,,cum-scanners,point,225,cum-scanners,3186
190,,44:06:00,44:18:00,Location,Nancy Cooper grew up in Lawrenceville and kinda needs a ride back from Dimitri Martin.,Identifiable earth location.,,Nancy Cooper,,,,,,,you-know-what-i-mean,poly,33,you-know-what-i-mean,3255
190,,44:51:00,45:19:00,Location,"We know a little steakhouse in Lawrenceville, Kansas. Or New Jersey! Fuck, I got it wrong!",Identifiable earth location.,,"Nancy Cooper,Orson Welles",,,,,,,you-know-what-i-mean,point,226,you-know-what-i-mean,3255
190,,1:01:01,1:01:55,Location,Orson is going to drop Nancy Cooper in Lawrenceville before ritualistically sacrificing Dimitri Martin in Mexico.,Identifiable earth location.,,Nancy Cooper,,,,,,,you-know-what-i-mean,line,19,you-know-what-i-mean,3255
191,,1:29:32,1:30:04,Location,Dr. Cosby-Bukowski resents Ice T's implication that he's not sharp.,Identifiable earth location.,,"Bill Cosby-Bukowski,Ice T",,,,,,,2012-holiday-spectacular,point,227,2012-holiday-spectacular,3258
191,,1:29:32,1:30:04,Location,Dr. Cosby-Bukowski resents Ice T's implication that he's not sharp.,Identifiable earth location.,,"Bill Cosby-Bukowski,Ice T",,,,,,,2012-holiday-spectacular,poly,176,2012-holiday-spectacular,3258
191,,1:29:32,1:30:04,Location,Dr. Cosby-Bukowski resents Ice T's implication that he's not sharp.,Identifiable earth location.,,"Bill Cosby-Bukowski,Ice T",,,,,,,2012-holiday-spectacular,point,228,2012-holiday-spectacular,3258
191,,1:30:05,1:30:30,Location,Liz G. rushed a Jewish sorority at UW.,Identifiable earth location.,,"Bill Cosby-Bukowski,Ice T,Liz G.",,,,,,,2012-holiday-spectacular,poly,34,2012-holiday-spectacular,3258
192,,24:40:00,26:33:00,Location,The craziest thing Shelly ever did was go near the Riot House with 'the lady from Grace Under Fire.',Identifiable earth location.,,"Shelly Driftwood,Brett Butler,Led Zeppelin,Andrew Dice Clay",,,,,,,goodfelines,line,20,goodfelines,3284
192,,27:01:00,27:49:00,Location,Manson mansion to Bristol Farms. The long way.,Identifiable earth location.,,"Shelly Driftwood,Sharon Tate,Jay Sebring,Charles Manson",,,,,,,goodfelines,line,21,goodfelines,3284
192,,28:35:00,29:12:00,Location,Have you guys been to the Planetarium where they filmed Rebel Without a Cause?,Identifiable earth location.,,Shelly Driftwood,,,,,,,goodfelines,line,22,goodfelines,3284
192,,29:44:00,30:11:00,Location,What happened down the street from there?,Identifiable earth location.,,Shelly Driftwood,,,,,,,goodfelines,line,23,goodfelines,3284
192,,30:45:00,32:15:00,Location,Shelly Driftwood's favorite place.,Identifiable earth location.,,Shelly Driftwood,,,,,,,goodfelines,line,24,goodfelines,3284
192,,39:59:00,40:13:00,Location,Shelly Driftwood witnessed an electrician roll his junk over poolside.,Identifiable earth location.,,Shelly Driftwood,,,,,,,goodfelines,poly,35,goodfelines,3284
192,,1:01:01,1:01:55,Location,The story of Shelly and Brett Butler's falling out.,Identifiable earth location.,,"Shelly Driftwood,Brett Butler",,,,,,,goodfelines,line,25,goodfelines,3284
192,,1:12:53,1:13:06,Location,Shelly and Ben Schwartz will be at House of Pies for a meet and greet.,Identifiable earth location.,,Shelly Driftwood,,,,,,,goodfelines,point,86,goodfelines,3284
193,,2:50,3:07,Location,Childhood home and primary professional home turf of Nancy Cooper.,Identifiable earth location.,,Nancy Cooper,,,,,,,what-else-what-else,poly,33,what-else-what-else,3286
193,,4:10,4:31,Location,Nancy Cooper elucidates about her gigs at Charlie Brown's.,Identifiable earth location.,,Nancy Cooper,,,,,,,what-else-what-else,point,226,what-else-what-else,3286
193,,16:14,16:37,Location,Nancy Cooper offers Kristen Schaal a gig in Lawrenceville.,Identifiable earth location.,,Nancy Cooper,,,,,,,what-else-what-else,point,226,what-else-what-else,3286
193,,31:22:00,31:43:00,Location,Rick and his crew ruined the Citywalk experience for some adults.,Identifiable earth location.,,"Nancy Cooper,Teenager Rick Faber",,,,,,,what-else-what-else,point,231,what-else-what-else,3286
193,,36:33:00,37:05:00,Location,Rick's parents pay a lot of money for him to attend Besent Hill and he doesn't even pay attention.,Identifiable earth location.,,"Nancy Cooper,Teenager Rick Faber",,,,,,,what-else-what-else,point,232,what-else-what-else,3286
193,,37:04:00,39:42:00,Location,"Rick and his crew busted on a cool, Neil Campbell-looking dude, maybe named Noel Clampbull.",Identifiable earth location.,,"Nancy Cooper,Teenager Rick Faber",,,,,,,what-else-what-else,point,233,what-else-what-else,3286
193,,1:06:47,1:07:14,Location,"Rick claims to work at Skate-o-Rama in Ojai, is busted. Must have meant Ojai Board.",Identifiable earth location.,,"Nancy Cooper,Teenager Rick Faber",,,,,,,what-else-what-else,point,234,what-else-what-else,3286
194,,52:19:00,52:47:00,Location,Chupa was recently in Cleveland and killed a homeless person.,Identifiable earth location.,,El Chupacabra,,,,,,,me-gusta-characters,poly,37,me-gusta-characters,3397
196,,32:00:00,32:46:00,Location,"Huell died, walked over Mt. Shasta and into Oregon. And life keeps going up into the Cascade Range.",Identifiable earth location.,,Huell Howser,,,,,,,a-different-huelliverse,line,26,a-different-huelliverse,2201
196,,33:57:00,34:14:00,Location,Huell's favorite thing of all was when they watched them pour salt on the crackers at the old Cracker Factory.,Identifiable earth location.,,Huell Howser,,,,,,,a-different-huelliverse,point,236,a-different-huelliverse,2201
195,,1:20:36,1:20:51,Location,Reggie jams about the lunch specials (and Juliette Lewis?) at the Chateau Marmont,Identifiable earth location.,,Juliette Lewis,,,,,,,making-the-snow-angel,point,237,making-the-snow-angel,2176
196,,38:10:00,38:34:00,Location,Huell discovered that hell is just right under California when he traced the San Andreas Fault down a few thousand feet.,Identifiable earth location.,,Huell Howser,,,,,,,a-different-huelliverse,line,27,a-different-huelliverse,2201
196,,38:30:00,38:48:00,Location,"What you do is you take Highway 10 out toward Needles and you make a left at Twentynine Palms and then you go downwards, down into the bowels of hell itself for about 10,000 feet.",Identifiable earth location.,,Huell Howser,,,,,,,a-different-huelliverse,line,28,a-different-huelliverse,2201
