episode,show,tstart,tend,instance,bit,location_type,location_id,updated_at,elucidation,url_soundcloud,tagarray,tags,tagarray_og,tagarray 1,tagarray 2,tagarray 3,tagarray 4,tagarray 5,tagarray 6,tagarray 7,tagarray 8,tagarray 9,tagarray 10,created_at,slug_soundcloud,slug_earwolf,id_wikia,time,holding
213,cbb,54:00,54:41,Joe takes his tours to the Little Caesar's on Echo Park Av to ruminate on ELliott Smith's death.,Location,point,330,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=54:00,"Joe France's,Elliott Smith","Elliott Smith,Joe France's","Joe France's,Elliott Smith",Joe France's,Elliott Smith,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,54:41,54:58,"After $5 pizzas, Joe visits the site of Elliott Smith's album cover.",Location,point,331,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=54:41,"Joe France's,Elliott Smith","Elliott Smith,Joe France's","Joe France's,Elliott Smith",Joe France's,Elliott Smith,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,55:08,55:20,Joe France's' facts continue to degrade (Greogry Hines heart attack?) when he places the site of Sal Mineo's stabbing too close to Roscoe's Chicken on Gower.,Location,point,332,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=55:08,"Joe France's,Sal Mineo,Gregory Hines","Gregory Hines,Sal Mineo,Joe France's","Joe France's,Sal Mineo,Gregory Hines",Joe France's,Sal Mineo,Gregory Hines,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,55:08,55:20,Joe stretches the truth a little in order to stay in proximity to Roscoe's Chicken.,Location,point,333,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=55:08,"Joe France's,Sal Mineo","Sal Mineo,Joe France's","Joe France's,Sal Mineo",Joe France's,Sal Mineo,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,55:24,55:35,"Joe somehow suggests Mama Cass died at a Subway Sandwiches just west of Franklin Av near Gower in Los Angeles and not here, where she did.",Location,point,334,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=55:24,"Joe France's,Mama Cass","Mama Cass,Joe France's","Joe France's,Mama Cass",Joe France's,Mama Cass,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,55:24,55:35,"Joe somehow suggests Mama Cass died at this Subway Sandwiches at Gower@Hollywood, not in London after all.",Location,point,335,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=55:24,"Joe France's,Mama Cass","Mama Cass,Joe France's","Joe France's,Mama Cass",Joe France's,Mama Cass,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,55:35,56:23,Joe orders 'The Animal' off the menu at Subway at Gower@Hollywood.,Location,point,335,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=55:35,Joe France's,Joe France's,Joe France's,Joe France's,,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,56:58,57:04,Joe promises Jerrod Carmichael a custom death tour of black Hollywood.,Location,point,336,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=56:58,"Joe France's,Tupac Shakur","Tupac Shakur,Joe France's","Joe France's,Tupac Shakur",Joe France's,Tupac Shakur,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,57:24,57:33,Joe promises Jerrod Carmichael a custom death tour of black Hollywood.,Location,point,337,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=57:24,"Joe France's,Biggie Smalls","Biggie Smalls,Joe France's","Joe France's,Biggie Smalls",Joe France's,Biggie Smalls,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,57:33,57:40,Joe promises Jerrod Carmichael a custom death tour of black Hollywood.,Location,point,328,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=57:33,"Joe France's,Gregory Hines","Gregory Hines,Joe France's","Joe France's,Gregory Hines",Joe France's,Gregory Hines,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,58:10,58:28,Joe promises Scott a custom death tour of comedic Hollywood.,Location,point,237,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=58:10,"Joe France's,John Belushi","John Belushi,Joe France's","Joe France's,John Belushi",Joe France's,John Belushi,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,58:10,58:28,Joe promises Scott a custom death tour of comedic Hollywood.,Location,point,338,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=58:10,"Joe France's,Richard Jeni","Richard Jeni,Joe France's","Joe France's,Richard Jeni",Joe France's,Richard Jeni,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,58:10,58:28,Joe promises Scott a custom death tour of comedic Hollywood -- totally botches the Richard Jeni suicide location by placing it at La Cienega@Santa Monica.,Location,point,339,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=58:10,"Joe France's,Richard Jeni","Richard Jeni,Joe France's","Joe France's,Richard Jeni",Joe France's,Richard Jeni,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,58:59,59:30,"Joe promises Scott a custom death tour of comedic Hollywood -- totally botches the Richard Jeni suicide location, possibly influenced by a desire for breakfast.",Location,point,340,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=58:59,"Joe France's,Richard Jeni","Richard Jeni,Joe France's","Joe France's,Richard Jeni",Joe France's,Richard Jeni,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:00:16,1:01:05,Joe met Larry Fine at a Glendale old folks' home.,Location,point,341,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:00:16,"Joe France's,Larry Fine,The Three Stooges","The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges",Joe France's,Larry Fine,The Three Stooges,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:05:05,1:05:20,Larry Fine used to hang out with Marylin Monroe's makeup artist at the Rainbow Room.,Location,point,342,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:05:05,"Joe France's,Larry Fine,The Three Stooges,Marylin Monroe","Marylin Monroe,The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges,Marylin Monroe",Joe France's,Larry Fine,The Three Stooges,Marylin Monroe,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:06:05,1:06:29,Larry Fine dodged a bullet in Delaware.,Location,point,343,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:06:05,"Joe France's,Larry Fine,The Three Stooges,Great White","Great White,The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges,Great White",Joe France's,Larry Fine,The Three Stooges,Great White,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:07:17,1:08:35,Larry Fine Two-Stooged Curly Joe DeRita.,Location,point,341,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:07:17,"Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita,Charles Nelson Reilly","Charles Nelson Reilly,Curly Joe DeRita,The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita,Charles Nelson Reilly",Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita,Charles Nelson Reilly,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:08:39,1:08:56,"After Two-Stooging Larry Fine, Curly Joe would walk out to Canter's for some Matzah ball soup.",Location,point,89,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:08:39,"Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita","Curly Joe DeRita,The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita",Joe France's,Larry Fine,The Three Stooges,Curly Joe DeRita,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:12:31,1:13:14,"Joe claims that Sid Caesar, Larry Fine, and Shecky Greene Two- and/or Three-Stooge in the bathroom of The Waffle.",Location,point,344,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:12:31,"Joe France's,Larry Fine,The Three Stooges,Sid Caesar,Shecky Greene","Shecky Greene,Sid Caesar,The Three Stooges,Larry Fine,Joe France's","Joe France's,Larry Fine,The Three Stooges,Sid Caesar,Shecky Greene",Joe France's,Larry Fine,The Three Stooges,Sid Caesar,Shecky Greene,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
213,cbb,1:22:00,1:22:16,Joe hangs out at the Denny's in Gower Gulch - a little unclear if he's merely drinking bottomless cups of coffee or *is* bottomless.,Location,point,324,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/star-graves/#t=1:22:00,Joe France's,Joe France's,Joe France's,Joe France's,,,,,,,,,,2015-04-03T10:51:29Z,star-graves,star-graves,3315,,false
215,cbb,13:44,13:57,DSALW reveals that he lives at the North Pole.,Location,point,345,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/time-bobby-2/#t=13:44,Andrew Lloyd Webber,Andrew Lloyd Webber,Andrew Lloyd Webber,Andrew Lloyd Webber,,,,,,,,,,2015-04-03T10:51:29Z,time-bobby-2,time-bobby-2,2358,,false
215,cbb,22:33,22:54,Before Fourvel stabbed his parents they all vacationed at Disneyland Paris.,Location,poly,90,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/time-bobby-2/#t=22:33,"Andrew Lloyd Webber,Fourvel,Threevel","Threevel,Fourvel,Andrew Lloyd Webber","Andrew Lloyd Webber,Fourvel,Threevel",Andrew Lloyd Webber,Fourvel,Threevel,,,,,,,,2015-04-03T10:51:29Z,time-bobby-2,time-bobby-2,2358,,false
238,cbb,54:54,55:14,Seth Wompler blames his emotional dearth on his Sarajevo-like existence back in Boonton.,Location,poly,91,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/238-jessica-st-clair-lennon/#t=54:54,"Seth Wompler,Marissa Wompler","Marissa Wompler,Seth Wompler","Seth Wompler,Marissa Wompler",Seth Wompler,Marissa Wompler,,,,,,,,,2015-04-03T10:51:29Z,238-jessica-st-clair-lennon,the-5th-anniversary-show,3325,,false
218,cbb,29:54,30:12:00,Mike the Janitor had a very cursory understanding of what DSALW does.,Location,poly,81,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=29:54,"Mike the Janitor,Andrew Lloyd Webber","Andrew Lloyd Webber,Mike the Janitor","Mike the Janitor,Andrew Lloyd Webber",Mike the Janitor,Andrew Lloyd Webber,,,,,,,,,2015-04-03T10:51:29Z,218-4th-anniversary-david-wain,the-4th-anniversary-extravaganza,3325,,false
283,cbb,3:07,3:20,Every week Womp and List look for deals at DSW becaus Wompler's feet look like a couple of warmed-up bear claw pastries.,Location,point,346,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c/#t=3:07,"Marissa Wompler,Miss Listler","Miss Listler,Marissa Wompler","Marissa Wompler,Miss Listler",Marissa Wompler,Miss Listler,,,,,,,,,2015-04-03T10:51:29Z,283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c,the-5th-anniversary-show,3325,,false
283,cbb,4:50,5:08,Listler lifted a Brannock Device from the Stride Rite in Alhambra.,Location,point,347,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c/#t=4:50,"Marissa Wompler,Miss Listler","Miss Listler,Marissa Wompler","Marissa Wompler,Miss Listler",Marissa Wompler,Miss Listler,,,,,,,,,2015-04-03T10:51:29Z,283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c,the-5th-anniversary-show,3325,,false
283,cbb,10:35,10:51,Rearden gets an invite to Wompler's destination birthday party at Six Flags Great Adventure.,Location,point,292,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c/#t=10:35,"Marissa Wompler,Traci Rearden","Traci Rearden,Marissa Wompler","Marissa Wompler,Traci Rearden",Marissa Wompler,Traci Rearden,,,,,,,,,2015-04-03T10:51:29Z,283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c,the-5th-anniversary-show,3325,,false
283,cbb,1:10:28,1:10:57,Mike admits that he was a genius math professor at Harvard University.,Location,poly,86,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c/#t=1:10:28,"Marissa Wompler,Traci Rearden,Mike the Janitor","Mike the Janitor,Traci Rearden,Marissa Wompler","Marissa Wompler,Traci Rearden,Mike the Janitor",Marissa Wompler,Traci Rearden,Mike the Janitor,,,,,,,,2015-04-03T10:51:29Z,283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c,the-5th-anniversary-show,3325,,false
283,cbb,1:29:29,1:29:58,"Mike admits that as a younger man he was bagged in a van, became a supervillian and terrorized Boston.",Location,poly,92,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c/#t=1:29:29,"Traci Rearden,Mike the Janitor","Mike the Janitor,Traci Rearden","Traci Rearden,Mike the Janitor",Traci Rearden,Mike the Janitor,,,,,,,,,2015-04-03T10:51:29Z,283-jessica-st-clairlennon-parhamjason-mantzoukaslauren-lapkusmatt-besserpftpaul-rneil-c,the-5th-anniversary-show,3325,,false
345,cbb,22:50,23:02,Michael Explosione's older brother was killed in Milwaukee when he broke the cardinal rule of trampolining. Oh also was proto-Fonzie.,Location,poly,32,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=22:50,"Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz","The Fonz,Michael Explosione Jr.,Michael Explosione Sr.,Michael Explosione,Dan Explosione","Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz",Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,40:45:00,41:05:00,Kyle Bornheimer evidently lives in South Africa.,Location,point,348,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=40:45,"Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz","The Fonz,Michael Explosione Jr.,Michael Explosione Sr.,Michael Explosione,Dan Explosione","Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz",Dan Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,The Fonz,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,41:19:00,41:46:00,Steve Explosione might (does) have a trampoline store in Tijuana and another in Nevada.,Location,poly,93,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=41:19,"Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.","Michael Explosione Jr.,Michael Explosione Sr.,Michael Explosione,Steve Explosione,Dan Explosione","Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.",Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,41:19:00,41:46:00,Steve Explosione might (does) have a trampoline store in Tijuana and another in Nevada.,Location,point,349,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=41:19,"Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.","Michael Explosione Jr.,Michael Explosione Sr.,Michael Explosione,Steve Explosione,Dan Explosione","Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.",Dan Explosione,Steve Explosione,Michael Explosione,Michael Explosione Sr.,Michael Explosione Jr.,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,51:18:00,51:34:00,Michael Explosione is in Alhambra and doesn't have a helicoptor so he can't make it down to Earwolf.,Location,poly,94,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=51:18,"Dan Explosione,Michael Explosione,Michael Explosione Sr.","Michael Explosione Sr.,Michael Explosione,Dan Explosione","Dan Explosione,Michael Explosione,Michael Explosione Sr.",Dan Explosione,Michael Explosione,Michael Explosione Sr.,,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,52:03,52:22,Kurt Bornheimer evidently lives way down in Wilomar,Location,point,350,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=52:03,"Dan Explosione,Michael Explosione,Michael Explosione Sr.","Michael Explosione Sr.,Michael Explosione,Dan Explosione","Dan Explosione,Michael Explosione,Michael Explosione Sr.",Dan Explosione,Michael Explosione,Michael Explosione Sr.,,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,53:43,54:02,"Steve Explosione lives and shifts bouncies in Tijuana, Mexico.",Location,poly,93,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=53:43,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,95,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,96,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,97,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,99,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,100,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
345,cbb,1:07:32,1:08:13,"Steve Explosione shifts bouncies to Northern Indiana, Guam, Solomon Islands, American Samoa, Virgin Islands, Bermuda, Guayana.",Location,poly,101,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/345-kyle-bornheimer-paul-brittain/#t=1:07:32,"Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione","Steve Explosione,Michael Explosione Sr.,Michael Explosione,Dan Expflosione","Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione",Dan Expflosione,Michael Explosione,Michael Explosione Sr.,Steve Explosione,,,,,,,2015-04-03T10:51:29Z,345-kyle-bornheimer-paul-brittain,shifting-bouncy,5402,,false
342,cbb,37:41,38:17,"Joey Tortellini does't seem like he's from The Sudan, but he is.",Location,poly,102,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins/#t=37:41,Joey Tortellini,Joey Tortellini,Joey Tortellini,Joey Tortellini,,,,,,,,,,2015-04-03T10:51:29Z,342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins,a-silicon-valley-p-cast,5363,,false
342,cbb,41:46:00,42:05,"Vegas this weekend is just gonna be a bunch of titties bouncing around, Joey Tortellini throwing suds and putting his hands up in the air.",Location,poly,103,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins/#t=41:46,Joey Tortellini,Joey Tortellini,Joey Tortellini,Joey Tortellini,,,,,,,,,,2015-04-03T10:51:29Z,342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins,a-silicon-valley-p-cast,5363,,false
342,cbb,51:28:00,52:17,The Sudan is great if you're part of the government.,Location,poly,102,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins/#t=51:28,Joey Tortellini,Joey Tortellini,Joey Tortellini,Joey Tortellini,,,,,,,,,,2015-04-03T10:51:29Z,342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins,a-silicon-valley-p-cast,5363,,false
342,cbb,59:45,59:58,Joey Tortellini intends to flee to New Orleans to avoid hide from his war crimes.,Location,poly,104,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins/#t=59:45,Joey Tortellini,Joey Tortellini,Joey Tortellini,Joey Tortellini,,,,,,,,,,2015-04-03T10:51:29Z,342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins,a-silicon-valley-p-cast,5363,,false
342,cbb,1:09:53,1:10:52,"One of the WYR grandparents is in L.A., the other in its opposite - the island of Mauritius.",Location,poly,105,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins/#t=1:09:53,"Joey Tortellini,Would You Rather?","Would You Rather?,Joey Tortellini","Joey Tortellini,Would You Rather?",Joey Tortellini,Would You Rather?,,,,,,,,,2015-04-03T10:51:29Z,342-thomas-middleditch-kumail-nanjiani-martin-starr-paul-f-tompkins,a-silicon-valley-p-cast,5363,,false
341,cbb,51:22:00,51:58:00,Brian Barber's salon is on prime real estate.,Location,poly,106,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/341-stars-claudia-odoherty-neil-campbell/#t=51:22,Brian Barber,Brian Barber,Brian Barber,Brian Barber,,,,,,,,,,2015-04-03T10:51:29Z,341-stars-claudia-odoherty-neil-campbell,banging-the-table-with-stars,5336,,false
341,cbb,51:59:00,53:48,"First problem - no, Chappie does not have a haircut in that movie.",Location,poly,107,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/341-stars-claudia-odoherty-neil-campbell/#t=51:59,"Brian Barber,Chappie,Hugh Jackman","Hugh Jackman,Chappie,Brian Barber","Brian Barber,Chappie,Hugh Jackman",Brian Barber,Chappie,Hugh Jackman,,,,,,,,2015-04-03T10:51:29Z,341-stars-claudia-odoherty-neil-campbell,banging-the-table-with-stars,5336,,false
